feature,label,boundary
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_cam01_P08_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_cam01_P08_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_cam01_P08_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P08_webcam01_P08_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P08_webcam01_P08_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_cam01_P09_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_cam01_P09_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_cam01_P09_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_cam01_P09_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_cam01_P09_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_cam01_P09_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_cam01_P09_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_cam01_P09_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_cam01_P09_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_cam01_P09_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_cam01_P09_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_cam01_P09_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_cam01_P09_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_cam01_P09_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_cam01_P09_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P09_webcam01_P09_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P09_webcam01_P09_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_cam01_P10_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_cam01_P10_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_cam01_P10_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P10_webcam01_P10_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P10_webcam01_P10_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_cam01_P11_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_cam01_P11_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_cam01_P11_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_stereo01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_stereo01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_stereo01_P11_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P11_webcam01_P11_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P11_webcam01_P11_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_cam01_P12_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_cam01_P12_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_cam01_P12_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_stereo01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_stereo01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_stereo01_P12_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_stereo01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_stereo01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_stereo01_P12_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P12_webcam01_P12_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P12_webcam01_P12_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P12_webcam01_P12_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_cam01_P13_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_cam01_P13_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_cam01_P13_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_stereo01_P13_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_stereo01_P13_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_stereo01_P13_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_stereo01_P13_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_stereo01_P13_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_stereo01_P13_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_stereo01_P13_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_stereo01_P13_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_stereo01_P13_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_stereo01_P13_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_stereo01_P13_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_stereo01_P13_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P13_stereo01_P13_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P13_stereo01_P13_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P13_stereo01_P13_tea.npy
